Restaurant_Name,URLs
Matsya - The Saraswat Seafood,https://www.zomato.com/mumbai/matsya-the-saraswat-seafood-goregaon-west
Flames Of Flavors,https://www.zomato.com/mumbai/flames-of-flavors-mira-road
Smoothie Factory,https://www.zomato.com/mumbai/smoothie-factory-santacruz-west
O-Cakes,https://www.zomato.com/mumbai/o-cakes-mulund-west
Blue Park,https://www.zomato.com/mumbai/blue-park-7-bungalows
Dessertino,https://www.zomato.com/mumbai/dessertino-kandivali-west
Poornima,https://www.zomato.com/mumbai/poornima-fort
Malvan Samudra,https://www.zomato.com/mumbai/malvan-samudra-vikhroli
The French Connection Cake Shop,https://www.zomato.com/mumbai/the-french-connection-cake-shop-malad-west
Indigo Grill,https://www.zomato.com/mumbai/indigo-grill-chembur
Bhavesh Chinese,https://www.zomato.com/mumbai/bhavesh-chinese-borivali-west
Gomantak,https://www.zomato.com/mumbai/gomantak-mulund-east
Balwas' Restaurant,https://www.zomato.com/mumbai/balwas-restaurant-marine-lines
Red Chilly,https://www.zomato.com/mumbai/red-chilly-dombivali-west
Suruchi Misal House,https://www.zomato.com/mumbai/suruchi-misal-house-naupada-thane-west
The Veg Treat Royale,https://www.zomato.com/mumbai/the-veg-treat-royale-borivali-west
Shrinda,https://www.zomato.com/mumbai/shrinda-malad-west
Rombay,https://www.zomato.com/mumbai/rombay-kandivali-east
Toum,https://www.zomato.com/mumbai/toum-chembur
The Lab,https://www.zomato.com/mumbai/the-lab-1-malabar-hill
Narayan's Sandwich House,https://www.zomato.com/mumbai/narayans-sandwich-house-marol
H.O.D - House of Democracy,https://www.zomato.com/mumbai/h-o-d-house-of-democracy-goregaon-east
That Italian Place,https://www.zomato.com/mumbai/that-italian-place-borivali-west
Roma's Kitchen,https://www.zomato.com/mumbai/romas-kitchen-3-kharghar-navi-mumbai
Nomada,https://www.zomato.com/mumbai/nomada-versova
The Lab,https://www.zomato.com/mumbai/the-lab-prabhadevi
CurryVeda,https://www.zomato.com/mumbai/curryveda-powai
The Friends Bench All Day Cafe,https://www.zomato.com/mumbai/the-friends-bench-all-day-cafe-vile-parle-east
Vanakkam Vihar,https://www.zomato.com/mumbai/vanakkam-vihar-girgaum
Sunday Treat,https://www.zomato.com/mumbai/sunday-treat-malad-west
Amor Churros,https://www.zomato.com/mumbai/amor-churros-panch-pakhadi-thane-west
Drop,https://www.zomato.com/mumbai/drop-linking-road-bandra-west
King Chilli,https://www.zomato.com/mumbai/king-chilli-near-andheri-east-station
The Thekka,https://www.zomato.com/mumbai/the-thekka-vashi-navi-mumbai
SpiceKraft,https://www.zomato.com/mumbai/spicekraft-mira-road
Splash,https://www.zomato.com/mumbai/splash-mira-road
The Creek - Abbott Hotel,https://www.zomato.com/mumbai/the-creek-abbott-hotel-vashi-navi-mumbai
Saidev,https://www.zomato.com/mumbai/saidev-chakala
Sharma,https://www.zomato.com/mumbai/sharma-4-bungalows
M.M. Restaurant & Bar,https://www.zomato.com/mumbai/m-m-restaurant-bar-virar
Ani's bakehouse,https://www.zomato.com/mumbai/anis-bakehouse-vashi-navi-mumbai
Bubble & Rolls,https://www.zomato.com/mumbai/bubble-rolls-dombivali-east-thane
Bottoms Up - The Fruit Shots,https://www.zomato.com/mumbai/bottoms-up-the-fruit-shots-kandivali-west
National Restaurant,https://www.zomato.com/mumbai/national-restaurant-kharghar-navi-mumbai
Luna Nudo,https://www.zomato.com/mumbai/luna-nudo-1-lower-parel
Sahibaan,https://www.zomato.com/mumbai/sahibaan-colaba
Food For Thought,https://www.zomato.com/mumbai/food-for-thought-fort
Sadanand Coffee House,https://www.zomato.com/mumbai/sadanand-coffee-house-worli
Season's,https://www.zomato.com/mumbai/seasons-kandivali-west
CurryVeda,https://www.zomato.com/mumbai/curryveda-powai
The Friends Bench All Day Cafe,https://www.zomato.com/mumbai/the-friends-bench-all-day-cafe-vile-parle-east
Vanakkam Vihar,https://www.zomato.com/mumbai/vanakkam-vihar-girgaum
Sunday Treat,https://www.zomato.com/mumbai/sunday-treat-malad-west
Amor Churros,https://www.zomato.com/mumbai/amor-churros-panch-pakhadi-thane-west
Drop,https://www.zomato.com/mumbai/drop-linking-road-bandra-west
King Chilli,https://www.zomato.com/mumbai/king-chilli-near-andheri-east-station
The Thekka,https://www.zomato.com/mumbai/the-thekka-vashi-navi-mumbai
SpiceKraft,https://www.zomato.com/mumbai/spicekraft-mira-road
Kuai Kitchen,https://www.zomato.com/mumbai/kuai-kitchen-colaba
Sindh Paratha House,https://www.zomato.com/mumbai/sindh-paratha-house-airoli-navi-mumbai
Food Box,https://www.zomato.com/mumbai/food-box-jogeshwari
Momo Mia,https://www.zomato.com/mumbai/momo-mia-kandivali-west
Splash,https://www.zomato.com/mumbai/splash-mira-road
Sorriso Brasserie And Bar,https://www.zomato.com/mumbai/sorriso-brasserie-and-bar-mulund-west
Toffee Coffee Roasters,https://www.zomato.com/mumbai/toffee-coffee-roasters-reclamation-bandra-west
The Creek - Abbott Hotel,https://www.zomato.com/mumbai/the-creek-abbott-hotel-vashi-navi-mumbai
Saidev,https://www.zomato.com/mumbai/saidev-chakala
Sharma,https://www.zomato.com/mumbai/sharma-4-bungalows
M.M. Restaurant & Bar,https://www.zomato.com/mumbai/m-m-restaurant-bar-virar
Ani's bakehouse,https://www.zomato.com/mumbai/anis-bakehouse-vashi-navi-mumbai
Bubble & Rolls,https://www.zomato.com/mumbai/bubble-rolls-dombivali-east-thane
Bottoms Up - The Fruit Shots,https://www.zomato.com/mumbai/bottoms-up-the-fruit-shots-kandivali-west
National Restaurant,https://www.zomato.com/mumbai/national-restaurant-kharghar-navi-mumbai
Luna Nudo,https://www.zomato.com/mumbai/luna-nudo-1-lower-parel
Sahibaan,https://www.zomato.com/mumbai/sahibaan-colaba
Food For Thought,https://www.zomato.com/mumbai/food-for-thought-fort
Sadanand Coffee House,https://www.zomato.com/mumbai/sadanand-coffee-house-worli
Season's,https://www.zomato.com/mumbai/seasons-kandivali-west
Hanuman Restaurant,https://www.zomato.com/mumbai/hanuman-restaurant-sion
Hotel Mandap Pure Veg,https://www.zomato.com/mumbai/hotel-mandap-pure-veg-mulund-east
Sweet Passions,https://www.zomato.com/mumbai/sweet-passions-chembur
Zaika Fine Dine,https://www.zomato.com/mumbai/zaika-fine-dine-dombivali-east-thane
Thackers,https://www.zomato.com/mumbai/thackers-chowpatty
Yewale Amruttulya,https://www.zomato.com/mumbai/yewale-amruttulya-cbd-belapur-navi-mumbai
Tea and Conversations,https://www.zomato.com/mumbai/tea-and-conversations-mulund-west
Tiers Of Joy,https://www.zomato.com/mumbai/tiers-of-joy-airoli-navi-mumbai
Tashvin's Hub,https://www.zomato.com/mumbai/tashvins-hub-bhayandar
House 24,https://www.zomato.com/mumbai/house-24-4-bungalows
Fresh Cakes & Breads,https://www.zomato.com/mumbai/fresh-cakes-breads-1-kopar-khairane-navi-mumbai
Foodie Doodie,https://www.zomato.com/foodie-doodie-food-truck
Arbeek Shawarma's And More,https://www.zomato.com/mumbai/arbeek-shawarmas-and-more-mazgaon
Rare Earth - The Vegan Cafe,https://www.zomato.com/mumbai/rare-earth-the-vegan-cafe-khar
Foodie's Bite,https://www.zomato.com/mumbai/foodies-bite-1-borivali-east
Ming Yang,https://www.zomato.com/mumbai/ming-yang-kalyan
Hotel Amit Garden,https://www.zomato.com/mumbai/hotel-amit-garden-kalwa
Spicy Mumbai,https://www.zomato.com/mumbai/spicy-mumbai-1-dahisar-east
Purnabramha,https://www.zomato.com/mumbai/purnabramha-manpada-thane-west-thane
Tarkari,https://www.zomato.com/mumbai/tarkari-dombivali-east-thane
Wazwaan,https://www.zomato.com/mumbai/wazwaan-marol
Gopal Krishna,https://www.zomato.com/mumbai/gopal-krishna-chakala
Alankar,https://www.zomato.com/mumbai/alankar-worli
Urban Street Café,https://www.zomato.com/mumbai/urban-street-café-khar
Jain Sweet & Bhelpuri House,https://www.zomato.com/mumbai/jain-sweet-bhelpuri-house-kandivali-west
Landmark Veg Fine Dine,https://www.zomato.com/LandmarkVegFineDine
Aditi Fast Food,https://www.zomato.com/mumbai/aditi-fast-food-malad-west
Su-Veg,https://www.zomato.com/mumbai/su-veg-borivali-west
27 Yard,https://www.zomato.com/mumbai/27-yard-manpada-thane-west
Chai And Games,https://www.zomato.com/mumbai/chai-and-games-vile-parle-west
HOG Taproom,https://www.zomato.com/mumbai/hog-taproom-chembur
Tasty Bite,https://www.zomato.com/mumbai/tasty-bite-sakinaka
Stars Parade,https://www.zomato.com/mumbai/stars-parade-chembur
Peninsula - Peninsula Grand Hotel,https://www.zomato.com/mumbai/peninsula-peninsula-grand-hotel-sakinaka
The Peking Tom,https://www.zomato.com/mumbai/the-peking-tom-malad-west
Hotel Rishi,https://www.zomato.com/mumbai/hotel-rishi-dadar-east
Blend N Brew,https://www.zomato.com/mumbai/blend-n-brew-chembur
H Lounge,https://www.zomato.com/mumbai/h-lounge-ghatkopar-east
Yuuka - The St. Regis Mumbai,https://www.zomato.com/mumbai/yuuka-the-st-regis-mumbai-lower-parel
Sandy's Bar Library,https://www.zomato.com/mumbai/sandys-bar-library-hiranandani-estate-thane-west-thane
Khavayye,https://www.zomato.com/mumbai/khavayye-majiwada-thane-west-thane
Happy Thai,https://www.zomato.com/mumbai/happy-thai-worli
Bombay Chowpatty,https://www.zomato.com/mumbai/bombay-chowpatty-khar
Shor,https://www.zomato.com/mumbai/shor-santacruz-west
La Patisserie - The Taj Mahal Palace,https://www.zomato.com/mumbai/la-patisserie-the-taj-mahal-palace-colaba
Visawa,https://www.zomato.com/mumbai/visawa-vashi-navi-mumbai
Spicy Mumbai,https://www.zomato.com/mumbai/spicy-mumbai-1-dahisar-east
Purnabramha,https://www.zomato.com/mumbai/purnabramha-manpada-thane-west-thane
Wazwaan,https://www.zomato.com/mumbai/wazwaan-marol
Gopal Krishna,https://www.zomato.com/mumbai/gopal-krishna-chakala
Alankar,https://www.zomato.com/mumbai/alankar-worli
Urban Street Café,https://www.zomato.com/mumbai/urban-street-café-khar
Jain Sweet & Bhelpuri House,https://www.zomato.com/mumbai/jain-sweet-bhelpuri-house-kandivali-west
Landmark Veg Fine Dine,https://www.zomato.com/LandmarkVegFineDine
Aditi Fast Food,https://www.zomato.com/mumbai/aditi-fast-food-malad-west
Su-Veg,https://www.zomato.com/mumbai/su-veg-borivali-west
27 Yard,https://www.zomato.com/mumbai/27-yard-manpada-thane-west
Chai And Games,https://www.zomato.com/mumbai/chai-and-games-vile-parle-west
Stars Parade,https://www.zomato.com/mumbai/stars-parade-chembur
Peninsula - Peninsula Grand Hotel,https://www.zomato.com/mumbai/peninsula-peninsula-grand-hotel-sakinaka
The Peking Tom,https://www.zomato.com/mumbai/the-peking-tom-malad-west
Peninsula - Peninsula Grand Hotel,https://www.zomato.com/mumbai/peninsula-peninsula-grand-hotel-sakinaka
The Peking Tom,https://www.zomato.com/mumbai/the-peking-tom-malad-west
Hotel Rishi,https://www.zomato.com/mumbai/hotel-rishi-dadar-east
Blend N Brew,https://www.zomato.com/mumbai/blend-n-brew-chembur
Yuuka - The St. Regis Mumbai,https://www.zomato.com/mumbai/yuuka-the-st-regis-mumbai-lower-parel
Sandy's Bar Library,https://www.zomato.com/mumbai/sandys-bar-library-hiranandani-estate-thane-west-thane
Bombay Chowpatty,https://www.zomato.com/mumbai/bombay-chowpatty-khar
Tasty Bite,https://www.zomato.com/mumbai/tasty-bite-sakinaka
H Lounge,https://www.zomato.com/mumbai/h-lounge-ghatkopar-east
New Lom Chings,https://www.zomato.com/mumbai/new-lom-chings-mahakali
Happy Thai,https://www.zomato.com/mumbai/happy-thai-worli
Francesco's Pizzeria,https://www.zomato.com/mumbai/francescos-pizzeria-pali-hill-bandra-west
Vanakkam,https://www.zomato.com/mumbai/vanakkam-hiranandani-estate-thane-west-thane
Shor,https://www.zomato.com/mumbai/shor-santacruz-west
Khavayye,https://www.zomato.com/mumbai/khavayye-majiwada-thane-west-thane
Food Inn's Cone T Go,https://www.zomato.com/mumbai/food-inns-cone-t-go-andheri-lokhandwala
Twisties,https://www.zomato.com/mumbai/twisties-manpada-thane-west
Sadguru Pure Veg,https://www.zomato.com/mumbai/sadguru-pure-veg-kalyan
RReloaded Bar and Kitchen,https://www.zomato.com/mumbai/rreloaded-bar-and-kitchen-chembur
Gaubble,https://www.zomato.com/mumbai/gaubble-andheri-lokhandwala
Golmatol,https://www.zomato.com/mumbai/golmatol-mira-road
The Novo Cafe,https://www.zomato.com/mumbai/the-novo-cafe-kemps-corner
Wrap Studio,https://www.zomato.com/mumbai/wrap-studio-nalasopara
The Rising Dough,https://www.zomato.com/mumbai/the-rising-dough-andheri-lokhandwala
Cries For Fries,https://www.zomato.com/mumbai/cries-for-fries-marol
Royal Chinese,https://www.zomato.com/mumbai/royal-chinese-mira-road
Shawarma Spot,https://www.zomato.com/mumbai/shawarma-spot-old-panvel-navi-mumbai
FOODZIE,https://www.zomato.com/mumbai/foodzie-worli
Leavessence,https://www.zomato.com/mumbai/leavessence-pali-hill-bandra-west
Cinnabon,https://www.zomato.com/mumbai/cinnabon-kurla
Mandarin Oak,https://www.zomato.com/mumbai/mandarin-oak-malad-west
The Wadapav Cafe,https://www.zomato.com/mumbai/the-wadapav-cafe-1-goregaon-west
Janata Tawa & Grill,https://www.zomato.com/mumbai/janata-tawa-grill-kurla
Sweetish House Mafia,https://www.zomato.com/mumbai/sweetish-house-mafia-lower-parel
Ungli Chaat,https://www.zomato.com/mumbai/ungli-chaat-powai
89 China Town,https://www.zomato.com/mumbai/89-china-town-mira-road
Classic Comfort,https://www.zomato.com/mumbai/classic-comfort-goregaon-east
The Legend,https://www.zomato.com/mumbai/the-legend-dombivali-east-thane
Gupta Chat Centre,https://www.zomato.com/mumbai/gupta-chat-centre-matunga-east
Pro-Diet Kitchen,https://www.zomato.com/mumbai/pro-diet-kitchen-mira-road
Mezban Only Chinese,https://www.zomato.com/mumbai/mezban-only-chinese-jogeshwari
Food Inn's Cone T Go,https://www.zomato.com/mumbai/food-inns-cone-t-go-andheri-lokhandwala
Twisties,https://www.zomato.com/mumbai/twisties-manpada-thane-west
Sadguru Pure Veg,https://www.zomato.com/mumbai/sadguru-pure-veg-kalyan
RReloaded Bar and Kitchen,https://www.zomato.com/mumbai/rreloaded-bar-and-kitchen-chembur
Status,https://www.zomato.com/mumbai/status-1-mahim
Hotel Shivraj,https://www.zomato.com/mumbai/hotel-shivraj-airoli-navi-mumbai
China Spice,https://www.zomato.com/mumbai/china-spice-dadar-west
Hotel Vaibhav,https://www.zomato.com/mumbai/hotel-vaibhav-mulund-west
Cafe 2.0,https://www.zomato.com/mumbai/cafe-2-0-matunga-east
Anand Dhaba,https://www.zomato.com/mumbai/anand-dhaba-vasai
Cocoamaya,https://www.zomato.com/mumbai/cocoamaya-sakinaka
Namaste India,https://www.zomato.com/mumbai/namaste-india-lower-parel
City Star,https://www.zomato.com/mumbai/city-star-goregaon-east
The Noisy Cafe,https://www.zomato.com/mumbai/the-noisy-cafe-malad-west
Cafe Sunlight,https://www.zomato.com/mumbai/cafe-sunlight-kurla
Raj Restaurant,https://www.zomato.com/mumbai/raj-restaurant-chembur
Chote Nawab,https://www.zomato.com/mumbai/chote-nawab-chembur
Modakam,https://www.zomato.com/mumbai/modakam-prabhadevi
Maharana Kamath,https://www.zomato.com/mumbai/maharana-kamath-chembur
